Topic,Word,Frequency
1818,worst,2
1819,even,2
1820,top,1
1821,10,2
1822,sir,2
1823,global,1
1824,audience,1
1825,tweeting,1
1826,would,2
1827,harm,1
1828,brand,1
1829,min,1
1830,longer,1
1831,que,1
1832,foreign,1
1833,queue,1
1834,3,3
1835,rude,1
1836,unprofessional,1
1837,communication,1
1838,skills,1
1839,welcoming,1
1840,visitors,1
1841,wife,2
1842,friends,1
1843,holidays,1
1844,wants,1
1845,voa,1
1846,realise,1
1847,cos,1
1848,language,1
1849,never,1
1850,crosses,1
1851,mind,1
1852,happen,1
1853,answered,1
1854,look,3
1855,regular,1
1856,occurrence,1
1857,alien,1
1858,status,1
1859,billa,1
1860,jagadeesh,1
1861,bearing,1
1862,l8130050,1
1863,department,1
1864,handed,1
1865,submitted,1
1866,documents,1
1867,vizag,1
1868,response,1
1869,sri,1
1870,lankan,1
1871,caught,2
1872,coming,2
1873,srilanka,1
1874,nofilter,1
1875,shoes,1
1876,20,1
1877,aug,1
1878,forwarded,1
1879,ranchi,1
1880,confirm,1
1881,received,1
1882,p8108100,1
1883,koramangala,2
1884,honourable,1
1885,sushmaji,1
1886,client,1
1887,canada,2
1888,stuck,1
1889,e,1
1890,mentioned,1
1891,citizen,1
1892,sushma,1
1893,ji,1
1894,chk,1
1895,stamped,1
1896,adds,1
1897,delay,1
1898,seems,1
1899,unnecessary,1
1900,wil,1
1901,avoided,1
1902,kudos,1
1903,removing,1
1904,form,1
1905,tags,1
1906,bangladeshi,2
1907,fake,2
1908,kuwait,1
1909,arrested,1
1910,strong,1
1911,mehn,1
1912,turned,1
1913,reason,1
1914,ago,2
1915,attend,1
1916,conference,1
1917,long,1
1918,afraid,1
1919,bring,1
1920,entered,1
1921,dubai,1
1922,hotel,1
1923,sank,1
1924,knees,1
1925,cried,1
1926,flying,1
1927,first,1
1928,time,2
1929,guys,1
1930,could,1
1931,well,1
1932,last,1
1933,details,1
1934,website,1
1935,shows,1
1936,everything,1
1937,per,1
1938,correctly,1
1939,update,2
1940,mins,1
1941,counting,1
1942,bengaluru,1
1943,fare,1
1944,bengladeshi,1
1945,hearing,1
1946,rahulgandhi,1
1947,many,1
1948,documentations,1
1949,happening,1
1950,rule,1
1951,answer,1
1952,cisf,1
1953,police,2
1954,havenlost,1
1955,passports,2
1956,called,1
1957,found,1
1958,great,1
1959,full,1
1960,wow,1
1961,illegal,1
1962,staying,1
1963,bhubaneswar,1
1964,4,1
1965,aadhar,1
1966,pancard,1
1967,trying,1
1968,saudiarabia,1
1969,glasses,1
1970,wine,1
1971,far,1
1972,anniesgale,1
1973,pulled,1
1974,guard,1
1975,guy,1
1976,barman,1
1977,onfire,1
1978,dear,1
1979,shocked,1
1980,2pm,1
1981,asked,4
1982,reasons,1
1983,booked,1
1984,tickets,1
1985,hard,1
1986,earned,1
1987,money,3
1988,abandon,1
1989,j0910997,1
1990,pls,2
1991,solve,1
1992,bhaiya,3
1993,mera,1
1994,issue,1
1995,huva,1
1996,muje,1
1997,near,1
1998,hee,1
1999,mai,1
2000,karja,1
2001,ya,1
2002,nahi,1
2003,karo,2
2004,aur,1
2005,taif,1
2006,send,1
2007,checked,2
2008,9,1
2009,reassuring,1
2010,actually,1
2011,cool,1
2012,wifi,1
2013,password,1
2014,lounge,1
2015,seriously,1
2016,surveillance,1
2017,offered,1
2018,luggage,2
2019,shrink,1
2020,wrapped,1
2021,entrepreneur,1
2022,sidewalk,1
2023,outside,1
2024,enter,1
2025,building,1
2026,happy,1
2027,declined,1
2028,wanted,1
2029,traveller,2
2030,led,1
2031,dark,1
2032,room,1
2033,submit,1
2034,folded,1
2035,refused,1
2036,coz,1
2037,ask,1
2038,relevant,1
2039,former,1
2040,aiindia,1
2041,chief,1
2042,fold,1
2043,put,1
2044,inspector,1
2045,ashish,1
2046,mr,1
2047,kumndan,1
2048,effort,1
2049,search,1
2050,valuable,1
2051,cards,1
2052,etc,1
2053,forget,1
2054,somewhere,1
