Topic,Word,Frequency
1811,system,2
1812,flyethiopiancom,1
1813,staff,1
1814,rude,1
1815,listens,1
1816,whatever,1
1817,finish,1
1818,another,1
1819,official,1
1820,checks,4
1821,entry,1
1822,seal,1
1823,passport,1
1824,worked,1
1825,2,3
1826,hours,2
1827,standing,1
1828,line,1
1829,cluster,1
1830,fuck,1
1831,hey,1
1832,bright,1
1833,side,1
1834,got,2
1835,much,2
1836,done,2
1837,3am,1
1838,queues,3
1839,ordeal,1
1840,less,1
1841,q,2
1842,wheelchair,1
1843,plus,1
1844,clearance,1
1845,best,1
1846,theres,1
1847,loving,1
1848,welcoming,1
1849,warmth,1
1850,air,1
1851,india,2
1852,thats,1
1853,unique,1
1854,lively,1
1855,happening,1
1856,loads,1
1857,new,1
1858,eateries,1
1859,wish,1
1860,improve,2
1861,experience,2
1862,slow,1
1863,pretty,1
1864,fancy,1
1865,walk,1
1866,around,1
1867,post,1
1868,crosses,1
1869,250,1
1870,million,1
1871,passenger,1
1872,mark,1
1873,june,1
1874,redundant,1
1875,job,2
1876,guy,1
1877,stamp,1
1878,turnstiles,1
1879,vivek,1
1880,venugopal,1
1881,helping,1
1882,us,4
1883,morning,1
1884,counters,2
1885,crowded,1
1886,assistance,1
1887,really,1
1888,appreciate,1
1889,readiness,1
1890,looking,1
1891,like,3
1892,fish,1
1893,market,1
1894,via,1
1895,dozens,1
1896,times,1
1897,bad,1
1898,huge,1
1899,almost,1
1900,changed,1
1901,someone,1
1902,known,1
1903,missed,1
1904,departure,2
1905,due,2
1906,inordinately,1
1907,wait,1
1908,counter,1
1909,make,1
1910,nammabengaluroo,1
1911,within,1
1912,15,1
1913,blrairport,1
1914,kiranshaw,2
1915,meaindia,1
1916,drsjaishankar,1
1917,part,1
1918,excellent,1
1919,normal,1
1920,covid,1
1921,test,1
1922,smooth,1
1923,quick,1
1924,also,1
1925,singling,1
1926,management,1
1927,complaining,1
1928,whoever,1
1929,may,1
1930,involved,1
1931,mismanaged,1
1932,complacent,1
1933,way,1
1934,flights,1
1935,capacity,1
1936,waiting,1
1937,time,3
1938,70,1
1939,5,1
1940,working,1
1941,please,1
1942,something,3
1943,jam,1
1944,packed,1
1945,kiosks,1
1946,open,1
1947,peak,1
1948,need,1
1949,immediately,1
1950,40,1
1951,stopped,2
1952,cbi,3
1953,taken,1
1954,look,1
1955,circular,1
1956,tweeted,1
1957,thursday,1
1958,says,2
1959,nobody,2
1960,answering,2
1961,calls,2
1962,patel,1
1963,wednesday,1
1964,authorities,2
1965,prevented,1
1966,leaving,1
1967,country,1
1968,despite,1
1969,judicial,1
1970,order,1
1971,permitting,1
1972,outside,1
1973,speaking,1
1974,engagements,1
1975,fail,1
1976,questions,1
1977,additional,1
1978,hr,2
1979,round,1
1980,yes,1
1981,makes,1
1982,sense,1
1983,prepare,1
1984,well,1
1985,avoid,1
1986,dept,1
1987,interview,1
1988,asks,1
1989,word,1
1990,enginner,1
1991,felt,1
1992,disappointed,1
1993,emirates,1
1994,ready,1
1995,passengers,1
1996,without,1
1997,approval,1
1998,main,1
1999,problem,1
2000,people,1
2001,allow,1
2002,hariprasadholla,1
2003,btw,1
2004,ps,1
2005,asked,3
2006,replied,1
2007,absolutely,1
2008,ocassions,1
2009,asking,1
2010,replying,1
2011,protocol,1
2012,takes,1
2013,corona,1
2014,whereabouts,1
2015,form,4
2016,unless,1
2017,avoided,1
2018,massive,1
2019,collusion,1
2020,hear,1
2021,escaped,1
2022,sakshijoshii,1
2023,friend,1
2024,mine,1
2025,landed,1
2026,munich,1
2027,3rd,1
2028,march,1
2029,screening,1
2030,walked,1
2031,usual,1
2032,ohh,1
2033,right,1
2034,infront,1
2035,Today,1
2036,Bengaluru,1
2037,Airport,1
2038,section,1
2039,purpose,1
2040,gave,1
2041,reference.,1
2042,hello,1
2043,left,1
2044,bag,1
2045,express,1
2046,coach,1
2047,26th,1
2048,July.,1
2049,unable,1
2050,fill,1
2051,online.,1
2052,able,1
2053,contact,1
2054,teams,1
2055,well.,1
2056,Bangalore,2
2057,2008,1
2058,piece,1
2059,hand,1
2060,cop,1
2061,gate,1
2062,mumbai,1
2063,stupidest,1
2064,thing,1
2065,world.,1
2066,stellar,1
2067,truly,1
2068,contactless.,1
2069,Print,1
2070,boarding,1
2071,.,1
2072,US,1
2073,SFO,1
2074,complete,1
2075,contrast.,1
2076,sir,2
2077,nothing,1
2078,beats,1
2079,efficiency,1
2080,bangalore,48
2081,airport,51
2082,landing,1
2083,immigration,55
2084,exit,2
2085,45,2
2086,minutes,4
2087,process,3
2088,far,3
2089,better,2
2090,compare,1
2091,many,2
2092,european,1
2093,countries,1
2094,kudos,1
2095,team,1
2096,behind,1
2097,recently,2
2098,interesting,1
2099,conversation,1
2100,check,6
2101,officer,10
2102,knowing,3
2103,traveling,2
2104,said,2
2105,lucky,1
2106,learn,1
2107,science,1
2108,everyday,1
2109,day,3
2110,cnr,1
2111,rao,1
2112,arrival,2
2113,lounge,1
2114,amazingly,1
2115,good,2
2116,amp,2
2117,efficient,2
2118,smiling,1
2119,customs,1
2120,agents,1
2121,easy,1
2122,happy,1
2123,feeling,1
2124,come,1
2125,home,1
2126,3,3
2127,let,1
2128,board,1
2129,flight,1
2130,5th,1
2131,aug,1
2132,night,2
2133,plz,1
2134,help,3
2135,answer,1
2136,thank,2
2137,7pm,1
2138,65,1
2139,booths,1
2140,empty,1
2141,vishwaguru,1
2142,greatly,1
2143,improved,1
2144,last,2
2145,5,3
2146,months,1
2147,also,2
2148,sa,2
2149,pila,1
2150,nung,1
2151,nagppile,1
2152,na,1
2153,yung,1
2154,queue,1
2155,windows,1
2156,opened,1
2157,sped,1
2158,waiting,2
2159,time,5
2160,wala,1
2161,nako,1
2162,sasabihin,1
2163,lol,1
2164,pure,1
2165,observation,1
2166,lang,1
2167,prime,1
2168,minister,1
2169,narendra,1
2170,modi,1
2171,speak,1
2172,kannada,6
2173,dancer,2
2174,salman,3
2175,yusuf,1
2176,khan,3
2177,reveals,1
2178,interaction,1
2179,choreographer,1
2180,yusuff,1
2181,harassed,1
2182,shameful,1
2183,harassment,1
2184,yousuf,1
2185,take,2
2186,long,4
2187,escalates,1
2188,lynching,1
2189,seems,1
2190,opportunities,1
2191,days,1
2192,faking,1
2193,publicity,1
2194,never,2
2195,saw,2
2196,even,3
2197,one,4
2198,found,1
2199,chill,1
2200,guys,2
2201,auto,1
2202,english,2
2203,knowledge,1
2204,bhimaru,1
2205,states,1
2206,engineer,1
2207,baglanayantara,1
2208,matter,1
2209,travel,7
2210,always,2
2211,feel,2
2212,worst,2
2213,hit,1
2214,become,1
2215,hell,1
2216,sure,1
2217,u,1
2218,fix,1
2219,domestic,1
2220,1,2
2221,hour,1
2222,security,3
2223,international,2
2224,30,1
2225,mins,1
2226,jour,1
2227,que,1
2228,12,1
2229,30am,1
2230,super,1
2231,crazy,1
2232,unhealthy,1
2233,system,2
2234,flyethiopiancom,1
2235,staff,1
2236,rude,1
2237,listens,1
2238,whatever,1
2239,finish,1
2240,another,1
2241,official,1
2242,checks,3
2243,entry,2
2244,seal,1
2245,passport,1
2246,worked,1
2247,2,3
2248,hours,1
2249,standing,1
2250,line,1
2251,cluster,1
2252,fuck,1
2253,hey,1
2254,bright,1
2255,side,1
2256,got,3
2257,much,2
2258,done,2
2259,3am,1
2260,queues,3
2261,ordeal,1
2262,less,1
2263,q,2
2264,wheelchair,1
2265,plus,1
2266,clearance,1
2267,best,1
2268,abusive,1
2269,language,1
2270,interference,1
2271,invite,1
2272,penal,1
2273,code,1
2274,sign,1
2275,passengers,2
2276,must,1
2277,endure,1
2278,slowness,1
2279,rudeness,1
2280,obnoxiousness,1
2281,illogical,1
2282,rules,1
2283,regulations,1
2284,asked,4
2285,way,2
2286,pretty,1
2287,fancy,1
2288,walk,1
2289,around,1
2290,post,1
2291,crosses,1
2292,250,1
2293,million,1
2294,passenger,1
2295,mark,1
2296,june,1
2297,redundant,1
2298,job,2
2299,guy,1
2300,stamp,1
2301,turnstiles,1
2302,vivek,1
2303,venugopal,1
2304,helping,1
2305,us,2
2306,morning,1
2307,counters,2
2308,crowded,1
2309,assistance,1
2310,really,1
2311,appreciate,1
2312,readiness,1
2313,looking,1
2314,like,3
2315,fish,1
2316,market,1
2317,via,3
2318,dozens,1
2319,times,1
2320,bad,1
2321,huge,1
2322,almost,1
2323,changed,1
2324,nammabengaluroo,1
2325,within,1
2326,15,1
2327,blrairport,1
2328,kiranshaw,2
2329,meaindia,1
2330,drsjaishankar,1
2331,part,1
2332,excellent,1
2333,normal,1
2334,covid,1
2335,test,3
2336,smooth,1
2337,quick,1
2338,singling,1
2339,management,1
2340,complaining,1
2341,whoever,1
2342,may,1
2343,involved,1
2344,mismanaged,1
2345,complacent,1
2346,flights,1
2347,capacity,1
2348,hello,2
2349,mom,1
2350,stuck,1
2351,supposed,1
2352,vancouver,1
2353,tokyo,1
2354,japan,1
2355,airlines,1
2356,arline,1
2357,staffs,1
2358,saying,1
2359,able,2
2360,get,1
2361,confirmation,1
2362,canadian,1
2363,please,2
2364,alone,1
2365,70,1
2366,working,1
2367,something,3
2368,jam,1
2369,packed,1
2370,kiosks,1
2371,open,1
2372,peak,1
2373,need,1
2374,improve,1
2375,immediately,1
2376,40,1
2377,stopped,4
2378,cbi,6
2379,taken,1
2380,look,1
2381,circular,3
2382,tweeted,1
2383,thursday,3
2384,says,2
2385,nobody,2
2386,answering,3
2387,calls,2
2388,india,4
2389,head,1
2390,aakar,3
2391,patel,5
2392,earlier,1
2393,local,1
2394,court,2
2395,delhi,1
2396,directed,1
2397,central,1
2398,bureau,1
2399,investigation,1
2400,withdraw,1
2401,lookout,2
2402,issued,1
2403,co,1
2404,breaking,1
2405,despite,2
2406,order,2
2407,removed,1
2408,name,1
2409,call,1
2410,claims,1
2411,ex,1
2412,amnesty,1
2413,chief,1
2414,due,1
2415,wednesday,1
2416,authorities,2
2417,prevented,1
2418,leaving,1
2419,country,1
2420,judicial,1
2421,permitting,1
2422,outside,1
2423,speaking,1
2424,engagements,1
2425,vishnundtv,1
2426,back,1
2427,uk,4
2428,week,1
2429,fully,1
2430,vaccinated,1
2431,tooi,1
2432,spent,1
2433,800,2
2434,gbp,1
2435,4,1
2436,tests,1
2437,wife,1
2438,kits,1
2439,used,1
2440,indian,1
2441,madei,1
2442,paid,1
2443,rs,1
2444,superior,1
2445,asks,1
2446,word,1
2447,enginner,1
2448,felt,1
2449,disappointed,1
2450,emirates,1
2451,ready,1
2452,without,1
2453,approval,1
2454,main,1
2455,problem,1
2456,people,1
2457,allow,1
2458,hariprasadholla,1
2459,btw,1
2460,ps,1
2461,replied,1
2462,cisf,1
2463,absolutely,1
2464,ocassions,1
2465,asking,1
2466,replying,1
2467,hindi,1
2468,first,1
2469,years,1
2470,transformation,1
2471,well,1
2472,equipped,1
2473,handle,1
2474,6,1
2475,feet,1
2476,gap,1
2477,individuals,1
2478,every,1
2479,point,1
2480,seating,1
2481,area,1
2482,boarding,2
2483,protocol,1
2484,takes,1
2485,corona,1
2486,whereabouts,1
2487,form,4
2488,unless,1
2489,avoided,1
2490,massive,1
2491,collusion,1
2492,hear,1
2493,escaped,1
2494,sakshijoshii,1
2495,friend,1
2496,mine,1
2497,landed,1
2498,munich,1
2499,3rd,1
2500,march,1
2501,screening,1
2502,walked,1
2503,usual,1
2504,ohh,1
2505,right,1
2506,infront,1
2507,Today,1
2508,Bengaluru,1
2509,Airport,1
2510,section,1
2511,purpose,1
2512,gave,1
2513,reference.,1
2514,left,1
2515,bag,1
2516,express,1
2517,coach,1
2518,26th,1
2519,July.,1
2520,unable,1
2521,fill,1
2522,online.,1
2523,contact,1
2524,teams,1
2525,well.,1
2526,Bangalore,2
2527,2008,1
2528,piece,1
2529,hand,1
2530,cop,1
2531,gate,1
2532,mumbai,1
2533,stupidest,1
2534,thing,1
2535,world.,1
2536,experience,1
2537,stellar,1
2538,truly,1
2539,contactless.,1
2540,Print,1
2541,.,1
2542,US,1
2543,SFO,1
2544,complete,1
2545,contrast.,1
